CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,SEARCH_CONDITION,REF_PK,DELETE_RULE,CORDERBY,CONS_COLS,REF_TABLE,REF_COLUMNS,DATASOURCE
INVBOM_TRANS_FK3,FOREIGN KEY,INV_BOM_TRANS,None,IIM_PK,CASCADE,3,PARENT_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHDATAHUB
INVBOM_TRANS_FK2,FOREIGN KEY,INV_BOM_TRANS,None,IIM_PK,CASCADE,3,LEVEL0_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHDATAHUB
INVBOM_TRANS_FK1,FOREIGN KEY,INV_BOM_TRANS,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHDATAHUB
CBA_CB_FK,FOREIGN KEY,CMN_BANK_ACCOUNTS,None,CB_PK,CASCADE,3,CB_BANK_ID,CMN_BANKS,BANK_ID,ORATECHDATAHUB
CMNPAYMENTS_FK3,FOREIGN KEY,CMN_PAYMENTS,None,CB_PK,CASCADE,3,BANK_ID,CMN_BANKS,BANK_ID,ORATECHDATAHUB
CBU_CC_FK,FOREIGN KEY,CMN_BUSINESS_UNITS,None,CC_PK,CASCADE,3,CC_COMP_ID,CMN_COMPANIES,COMP_ID,ORATECHDATAHUB
USEREXL_FK2,FOREIGN KEY,CMN_USER_EXCLUSIONS,None,CF_PK,CASCADE,3,FUNCTION_ID,CMN_FUNCTIONS,FUNCTION_ID,ORATECHDATAHUB
CMR_CM_FK,FOREIGN KEY,CMN_MENU_RESPONSIBILITIES,None,CM_PK,CASCADE,3,CM_MENU_ID,CMN_MENUS,MENU_ID,ORATECHDATAHUB
CMNPRINTMATRIX_FK2,FOREIGN KEY,CMN_PRINTER_MATRIX,None,CP_PK,CASCADE,3,PRINTER_ID,CMN_PRINTERS,PRINTER_ID,ORATECHDATAHUB
CMR_CR_FK,FOREIGN KEY,CMN_MENU_RESPONSIBILITIES,None,CR_PK,CASCADE,3,CR_RESP_ID,CMN_RESPONSIBILITIES,RESP_ID,ORATECHDATAHUB
CUR_CR_FK,FOREIGN KEY,CMN_USER_RESPONSIBILITIES,None,CR_PK,CASCADE,3,CR_RESP_ID,CMN_RESPONSIBILITIES,RESP_ID,ORATECHDATAHUB
SYSNOTIFL_FK3,FOREIGN KEY,SYS_NOTIFICATION_RECIPIENTS,None,CR_PK,CASCADE,3,RESPONSIBILITY_ID,CMN_RESPONSIBILITIES,RESP_ID,ORATECHDATAHUB
CLU_CU_FK,FOREIGN KEY,CMN_LOGGEDIN_USERS,None,CU_PK,CASCADE,3,CU_USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
USEREXL_FK1,FOREIGN KEY,CMN_USER_EXCLUSIONS,None,CU_PK,CASCADE,3,USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
CMNUSERREPGRP_FK2,FOREIGN KEY,CMN_USER_REPORTGROUPS,None,CU_PK,CASCADE,3,USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
CURESP_FK1,FOREIGN KEY,CMN_USER_RESPONSIBILITIES,None,CU_PK,CASCADE,3,CU_USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
HRUSERASS_USERIS_FK,FOREIGN KEY,HR_USER_ASSIGNMENTS,None,CU_PK,CASCADE,3,USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
SYSNOTIFL_FK2,FOREIGN KEY,SYS_NOTIFICATION_RECIPIENTS,None,CU_PK,CASCADE,3,USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
DJANGO_AD_USER_ID_C564EBA6_F,FOREIGN KEY,DJANGO_ADMIN_LOG,None,CU_PK,NO ACTION,3,USER_ID,CMN_USERS,USER_ID,ORATECHDATAHUB
GAC_GC_FK,FOREIGN KEY,GL_ACCOUNT_CODES,None,GC_PK,CASCADE,3,GC_GL_CATEGORY_ID,GL_CATEGORIES,GL_CATEGORY_ID,ORATECHDATAHUB
GSC_GC_FK,FOREIGN KEY,GL_SUB_CATEGORIES,None,GC_PK,CASCADE,3,GC_GL_CATEGORY_ID,GL_CATEGORIES,GL_CATEGORY_ID,ORATECHDATAHUB
SUPTSNAP_FK1,FOREIGN KEY,AP_SUPSUM_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
CUSTSNAP_FK1,FOREIGN KEY,AR_CUSTSUM_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ARSALINVPAYTO_FK10,FOREIGN KEY,AR_INVOICE_HEADERS,None,IL_PK,CASCADE,3,PAYTO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ARSALINVSHIPFROM_FK10,FOREIGN KEY,AR_INVOICE_HEADERS,None,IL_PK,CASCADE,3,SHIPFROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ORDERPADH_LOCID_FK,FOREIGN KEY,AR_ORDERPAD_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ARSHIPFROM_FK10,FOREIGN KEY,AR_SALESORDER_HEADERS,None,IL_PK,CASCADE,3,SHIPFROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ARSALPAYTO_FK10,FOREIGN KEY,AR_SALESORDER_HEADERS,None,IL_PK,CASCADE,3,PAYTO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
AUDIT_STOCK_HISTORY_FK1,FOREIGN KEY,AUDIT_STOCK_HISTORY,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
CMNPRINTMATRIX_FK1,FOREIGN KEY,CMN_PRINTER_MATRIX,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
DISPHEADER_LOCID_FK,FOREIGN KEY,DISPATCH_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
GRNORDERPADH_LOCID_FK,FOREIGN KEY,GRN_ORDERPAD_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
HRUSERASS_LOCID_FK,FOREIGN KEY,HR_USER_ASSIGNMENTS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
TRANITMSNAP_FK1,FOREIGN KEY,INV_ITEMSALPURSUM_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVITEMSUBLOCGRP_FK3,FOREIGN KEY,INV_ITEM_SUBLOC_GROUPS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ITMSNAP_FK1,FOREIGN KEY,INV_ITEM_SUBLOC_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
LOCPL_FK2,FOREIGN KEY,INV_LOCATION_PRICELISTS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ISMREVNAP_FK1,FOREIGN KEY,INV_MONHLYREVIEW_VAL_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVREQUISITIONHEADERS_FK1,FOREIGN KEY,INV_REQUISITION_HEADERS,None,IL_PK,CASCADE,3,FROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVREQUISITIONHEADERS_FK2,FOREIGN KEY,INV_REQUISITION_HEADERS,None,IL_PK,CASCADE,3,TO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVREQUISITIONLINES_FK1,FOREIGN KEY,INV_REQUISITION_LINES,None,IL_PK,CASCADE,3,PICKED_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVSLOCASSIGNLINES_FK1,FOREIGN KEY,INV_SLOCASSIGN_LINES,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVSTOCKSPLIT_LOC_ID,FOREIGN KEY,INV_STOCKSPLIT_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
INVSUBLOCH_FK1,FOREIGN KEY,INV_SUBLOC_HIERARCHY,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ISUBLOCSNAP_FK1,FOREIGN KEY,INV_SUBLOC_VAL_SNAP,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
ISL_IL_FK,FOREIGN KEY,INV_SUB_LOCATIONS,None,IL_PK,CASCADE,3,IL_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
PALLETH_CURRLOCID_FK,FOREIGN KEY,PALLET_HEADERS,None,IL_PK,CASCADE,3,CURRENT_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
PALLETH_LOCID_FK,FOREIGN KEY,PALLET_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
PALLETLINE_LOCID_FK,FOREIGN KEY,PALLET_LINES,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
PALLETTRANS_TLOCID_FK,FOREIGN KEY,PALLET_TRANSACTIONS,None,IL_PK,CASCADE,3,TO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
PALLETTRANS_FLOCID_FK,FOREIGN KEY,PALLET_TRANSACTIONS,None,IL_PK,CASCADE,3,FROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
POORDERPADH_LOCID_FK,FOREIGN KEY,PO_ORDERPAD_HEADERS,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHDATAHUB
CMNSTYLEPATTERNS_FK2,FOREIGN KEY,CMN_STYLE_PATTERNS,None,IM_PK,CASCADE,3,MANF_ID,INV_MANUFACTURERS,MANF_ID,ORATECHDATAHUB
DBNOTE_FK,FOREIGN KEY,AP_DBNOTE_LINES,None,ADH_PK,CASCADE,3,DBNOTE_ID,AP_DBNOTE_HEADERS,DBNOTE_ID,ORATECHDATAHUB
SUP_ASP_FK,FOREIGN KEY,AP_SUPPLIERS,None,ASP_PK,CASCADE,3,ASP_SUP_PROFILE_ID,AP_SUPPLIER_PROFILES,SUP_PROFILE_ID,ORATECHDATAHUB
CBC_CBA_FK,FOREIGN KEY,CMN_BANK_CHEQUES,None,CBA_PK,CASCADE,3,CBA_BANK_ACCOUNT_ID,CMN_BANK_ACCOUNTS,BANK_ACCOUNT_ID,ORATECHDATAHUB
CMNPAYMENTS_FK4,FOREIGN KEY,CMN_PAYMENTS,None,CBA_PK,CASCADE,3,BANK_ACCOUNT_ID,CMN_BANK_ACCOUNTS,BANK_ACCOUNT_ID,ORATECHDATAHUB
GLCASHINGUPHEADERS_FK1,FOREIGN KEY,GL_CASHINGUP_HEADERS,None,CBA_PK,CASCADE,3,BANK_ACCOUNT_ID,CMN_BANK_ACCOUNTS,BANK_ACCOUNT_ID,ORATECHDATAHUB
CBU_CC1_FK,FOREIGN KEY,CMN_BUSINESS_UNITS,None,CC1_PK,CASCADE,3,CC1_CURRENCY_CODE~CC1_CUR_COUNTRY~,CMN_CURRENCIES,CURRENCY_CODE~CUR_COUNTRY~,ORATECHDATAHUB
CC_CC1_FK,FOREIGN KEY,CMN_COMPANIES,None,CC1_PK,CASCADE,3,CC1_CURRENCY_CODE~CC1_CUR_COUNTRY~,CMN_CURRENCIES,CURRENCY_CODE~CUR_COUNTRY~,ORATECHDATAHUB
AR_FREIGHT_COUNTRIES_FK5,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,CCO_PK,CASCADE,3,COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHDATAHUB
CBU_CCO_FK,FOREIGN KEY,CMN_BUSINESS_UNITS,None,CCO_PK,CASCADE,3,CCO_COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHDATAHUB
CC_CCO_FK,FOREIGN KEY,CMN_COMPANIES,None,CCO_PK,CASCADE,3,CCO_COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHDATAHUB
INV_ITEM_FREIGHTS_FK5,FOREIGN KEY,INV_ITEM_FREIGHTS,None,CCO_PK,CASCADE,3,COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHDATAHUB
WWW_SUBSOURCECNTRY_FK,FOREIGN KEY,WWW_SUB_SOURCES,None,CCO_PK,CASCADE,3,COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHDATAHUB
CMNLKUPLINK_FK4,FOREIGN KEY,CMN_LOOKUP_LINKS,None,CLC_PK,CASCADE,3,LOOKUP_TYPE~LOOKUP_CODE~,CMN_LOOKUP_CODES,CLT_LOOKUP_TYPE~LOOKUP_CODE~,ORATECHDATAHUB
CMNLKUPLINK_FK3,FOREIGN KEY,CMN_LOOKUP_LINKS,None,CLT_PK,CASCADE,3,LOOKUP_TYPE,CMN_LOOKUP_TYPES,LOOKUP_TYPE,ORATECHDATAHUB
