VIEW_NAME,TEXT,TEXT_LENGTH,DATASOURCE
MOBILE_READYTOPICK_V,"With
 PickLine As
 (
Select l.Order_Header_Id, l.Order_Line_ID,l.Sl_No,i.Item_Number,i.Item_Name,l.Qty_picked_Units ,l.Qty_Ordered_Units,
Nvl(SalOrder_Pkg.Get_TotalPicked(l.Order_Header_ID,l.Order_Line_ID),0) Total_Picked,
Location_Pkg.Get_ItemDefSubLocByGroup(Picked_Location_Id,l.Item_Id) Picked_Sub_Location_Id,
   l.Picked_Location_ID,l.BU_ID,l.Item_ID , l.Last_Update_Date,
l.ORIG_SYS_REF_HEADER, l.ORIG_SYS_REF_LINE,l.Order_Line_Status,l.Phase_Code,l.PO_header_ID,
  i.case_unit, i.IIC_Category_Id Category_Id
From AR_SALESORDER_LINES l, Inv_Item_Masters i
Where l.Item_Id  = i.Item_ID
And   l.Phase_Code in ('READY TO PICK')
)
Select p.""ORDER_HEADER_ID"",p.""ORDER_LINE_ID"",p.""SL_NO"",p.""ITEM_NUMBER"",p.""ITEM_NAME"",p.""QTY_PICKED_UNITS"",p.""QTY_ORDERED_UNITS"",p.""TOTAL_PICKED"",p.""PICKED_SUB_LOCATION_ID"",p.""PICKED_LOCATION_ID"",p.""BU_ID"",p.""ITEM_ID"",p.""LAST_UPDATE_DATE"",p.""ORIG_SYS_REF_HEADER"",p.""ORIG_SYS_REF_LINE"",p.""ORDER_LINE_STATUS"",p.""PHASE_CODE"",p.""PO_HEADER_ID"",p.""CASE_UNIT"",p.""CATEGORY_ID"",ItemStatus_Pkg.GetQtyInStock(p.Item_ID,p.Picked_Location_Id,p.Bu_ID,'BULEVEL','STOCK') Group_Stock_Qty,
       Location_pkg.GetSublocationStock(p.Item_Id,p.Picked_Location_ID,p.Picked_Sub_Location_ID) Sub_Location_Stock_Qty,
       INV_Pkg.GetSubLocationName(p.Picked_Sub_Location_Id) Sub_Location_Name,
       Mobile_Pkg.get_SubLocationByHierarchy(p.Picked_Sub_Location_Id) Sub_Loc_Sort,
       p.Qty_Picked_Units - p.Total_Picked To_Be_Picked_Qty,
       BOM_PKG.Is_ABomItem(p.Item_Id) Is_Bom,
       SALORDER_PKG.get_OrderNumberFromID(p.ORIG_SYS_REF_HEADER) Orig_Order_Number,
       SALORDER_PKG.get_OrderNumberFromID(p.Order_header_ID) Order_Number,
       Sysdate-p.last_Update_Date Number_Of_Days,
       floor(((p.Qty_Picked_Units - p.Total_Picked)/p.case_unit)) To_Be_Picked_Qty_case
From PickLine P",1810,ORATECHCANNON
MOBILE_SALORDERBOXES_V,"Select h.Pallet_number,h.sl_no,b.Box_Id,b.sl_No box_sl_no,b.Box_Name,b.Box_Tag , b.Source_Ref_Id2, l.NoofItems, l.total_qty ,
       h.Source_Ref_Id1,
       Mobile_Pkg.Add_HRef('Print Label',
Mobile_Pkg.BuildReportUrl('RWH_PALLETLABEL01','&P_SOURCEREFID1='||h.Source_Ref_Id1),'_blank') Print_Label_url,
               h.Pallet_Header_Id,b.Last_Update_Date
                     From PALLET_BOXES b, PALLET_HEADERS h,
                          (Select li.Box_Id, Count(1) NoOfItems, Sum(li.Quantity) total_qty
                           From Pallet_Lines li Group By li.Box_ID) l
                    Where b.Box_ID  = l.Box_ID (+)
                    And  b.Pallet_Header_ID  = h.Pallet_Header_ID (+)
                    And   b.Source_Object_ref  = 'SALES ORDER'",762,ORATECHCANNON
MOB_MAINMENU_V,"Select SubMenuID, SubMenuName, SubMenuDescription,
       SubMenuType,
       SubMenuSlNo,User_ID
From  Mob_Menusbase_V
Order By SubMenuSlNo",140,ORATECHCANNON
MOB_MENUSBASE_V,"Select uf.""USER_ID"",uf.""USER_NAME"",uf.""CR_RESP_ID"",uf.""READ"",uf.""WRITE"",uf.""CUR_DELETE"",uf.""CM_MENU_ID"",uf.""MENU_NAME"",uf.""PARENT_MENU_ID"",uf.""FUNCTION_ID"",uf.""FUNC_NAME"",uf.""FUNC_SHORT_NAME"",uf.""FUNC_DISP_NAME"",uf.""FUNC_TYPE"",uf.""MENU_SL_NO"",parent.menu_id SubMenuID, Parent.Menu_name SubMenuName,Parent.Menu_Description
            SubMenuDescription,Parent.Menu_Type SubMenuType,
           Parent.menu_Sl_No SubMenuSlNo,
           Mobile_Pkg.Get_MobileUrl||uf.func_name Function_Url
From  Cmn_User_Functions_V uf, Cmn_Menus parent
Where Func_Type = 'MOBILE'
And   uf.Parent_Menu_Id = Parent.Menu_Id",603,ORATECHCANNON
MOVEMENT_TYPES_V,"select 'INTERNALTOINTERNAL' IDValue , 'INTERNALTOINTERNAL' ID from Dual
union all
select 'INTERNALTOEXTERNAL' IDValue , 'INTERNALTOEXTERNAL' ID from Dual
union all
select 'EXTERNALTOINTERNAL' IDValue , 'EXTERNALTOINTERNAL' ID from Dual
union all
select 'INTEROFFICE' IDValue , 'INTEROFFICE' ID from Dual",303,ORATECHCANNON
OTHER_ITEM_SEARCH_CRITERIA_V,"select 'Has Picture' idvalue ,'picturename is not null' id from dual
union
select 'Has no Picture' idvalue ,'picturename is null' id from dual
UNION
select 'Purchaseable' idvalue ,'purchaseable = '||''''||'Y'||'''' id from dual
UNION
select 'Not Purchaseable' idvalue ,'purchaseable = '||''''||'N'||'''' id from dual
UNION
select 'Saleable' idvalue ,'Saleable = '||''''||'Y'||'''' id from dual
UNION
select 'Not Saleable' idvalue ,'Saleable = '||''''||'N'||'''' id from dual
UNION
select 'Has no Price Break' idvalue ,'IPBH_PRICE_BREAK_ID is null' id from dual
UNION
select 'Has Price Break' idvalue ,'IPBH_PRICE_BREAK_ID is not null' id from dual
UNION
select 'Has no Commodity Code' idvalue ,'CCC_ID is null' id from dual
UNION
select 'Has Commodity Code' idvalue ,'CCC_ID is not null' id from dual
UNION
select 'In Season' idvalue ,'po_pkg.inSeason(item_Id) = 1' id from dual
UNION
select 'Not In Season' idvalue ,'po_pkg.inSeason(item_Id) = 0' id from dual
UNION
select 'Have No Season' idvalue ,'Season_Code_ID is null' id from dual
UNION
select 'Has no Container' idvalue ,'CMC_PC_ID is null' id from dual
UNION
select 'Has Special Offer' idvalue ,'ITEMBATCH_Pkg.HAS_SPOFFER(item_Id) > 0' id from dual
UNION
select 'Has no Special Offer' idvalue ,'ITEMBATCH_Pkg.HAS_SPOFFER(item_Id) <= 0' id from dual
UNION
select 'Has Contract Price' idvalue ,'ITEMBATCH_Pkg.HAS_ContractPrice(item_Id) > 0' id from dual
UNION
select 'Has no Contract Price' idvalue ,'ITEMBATCH_Pkg.HAS_ContractPrice(item_Id) <= 0' id from dual
UNION
select 'Has Multi Category' idvalue ,'ITEMBATCH_Pkg.HAS_MultiCategory(item_Id) > 0' id from dual
UNION
select 'Has no Multi Category' idvalue ,'ITEMBATCH_Pkg.HAS_MultiCategory(item_Id) <= 0' id from dual
UNION
select 'Stock Below Min Qty ' idvalue ,
'Location_Pkg.GetLocationStock(ITEM_ID,$LOCATIONID$) '
||' < Location_Pkg.LocItem_ColVal(ITEM_ID,$LOCATIONID$,'||''''||'MIN'||''''||')' id from dual
UNION
select 'Stock Above Max Qty ' idvalue ,
'Location_Pkg.GetLocationStock(ITEM_ID,$LOCATIONID$) '
||' > Location_Pkg.LocItem_ColVal(ITEM_ID,$LOCATIONID$,'||''''||'MAX'||''''||')' id from dual
UNION
select 'Valuable' idvalue ,'Valuable = '||''''||'Y'||'''' id from dual
UNION
select 'Not Valuable' idvalue ,'Valuable <> '||''''||'Y'||'''' id from dual
UNION
select 'Stock Above Min Qty ' idvalue ,
'Location_Pkg.GetLocationStock(ITEM_ID,$LOCATIONID$) '
||' > Location_Pkg.LocItem_ColVal(ITEM_ID,$LOCATIONID$,'||''''||'MIN'||''''||')' id from dual
UNION
select 'Stock Below Max Qty ' idvalue ,
'Location_Pkg.GetLocationStock(ITEM_ID,$LOCATIONID$) '
||' < Location_Pkg.LocItem_ColVal(ITEM_ID,$LOCATIONID$,'||''''||'MAX'||''''||')' id from dual
UNION
select 'Has No Primary Sales Sub Location ' idvalue ,
'Location_Pkg.Has_ItemDefSubLocByGroup($LOCATIONID$,ITEM_ID) <= 0'   id from dual
UNION
select 'Has Primary Sales Sub Location ' idvalue ,
'Location_Pkg.Has_ItemDefSubLocByGroup($LOCATIONID$,ITEM_ID) > 0 '  id from dual
UNION
select 'Has no WEEE' idvalue ,'IWC_CHARGE_ID is null' id from dual
UNION
select 'A CLASS Items' idvalue ,'ITEM_CLASS_CATEGORY = '||''''||'A CLASS'||''''  id from dual
UNION
select 'B CLASS Items' idvalue ,'ITEM_CLASS_CATEGORY = '||''''||'B CLASS'||''''  id from dual
UNION
select 'C CLASS Items' idvalue ,'ITEM_CLASS_CATEGORY = '||''''||'C CLASS'||''''  id from dual
UNION
select 'D CLASS Items' idvalue ,'ITEM_CLASS_CATEGORY = '||''''||'D CLASS'||''''  id from dual
UNION
select 'E CLASS Items' idvalue ,'ITEM_CLASS_CATEGORY = '||''''||'E CLASS'||''''  id from dual
UNION
select 'Qty InOrder > 0' idvalue ,'ItemStatus_Pkg.GetItemStatusQty(item_Id,'||''''||'QTY_INORDER'||''''||',$LOCATIONID$) > 0' id from dual
UNION
select 'Qty InOrder = 0' idvalue ,'ItemStatus_Pkg.GetItemStatusQty(item_Id,'||''''||'QTY_INORDER'||''''||',$LOCATIONID$) = 0' id from dual
UNION
select 'Qty InOrder < 0' idvalue ,'ItemStatus_Pkg.GetItemStatusQty(item_Id,'||''''||'QTY_INORDER'||''''||',$LOCATIONID$) < 0' id from dual
UNION
select 'Qty Reserved > 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_RESERVED'||''''||')) > 0' id from dual
UNION
select 'Qty Reserved < 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_RESERVED'||''''||')) < 0' id from dual
UNION
select 'Qty Reserved = 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_RESERVED'||''''||')) = 0' id from dual
UNION
select 'Qty Reserved <> 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_RESERVED'||''''||')) <> 0' id from dual
UNION
select 'Qty Allocated > 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_ALLOCATED'||''''||')) > 0' id from dual
UNION
select 'Qty Allocated < 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_ALLOCATED'||''''||')) < 0' id from dual
UNION
select 'Qty Allocated = 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_ALLOCATED'||''''||')) = 0' id from dual
UNION
select 'Qty Allocated <> 0' idvalue ,'to_number(ItemStatus_Pkg.get_itemstatusVal(item_Id,'||''''||'QTY_ALLOCATED'||''''||')) <> 0' id from dual
UNION
select 'Primary Barcode Count > 1' idvalue ,'InV_Pkg.CountBarcodeFlag(item_Id) > 1' id from dual
UNION
select 'Has No Primary Barcode' idvalue ,'InV_Pkg.CountBarcodeFlag(item_Id) <= 0' id from dual
UNION
select 'Has One Primary Barcode' idvalue ,'InV_Pkg.CountBarcodeFlag(item_Id) = 1' id from dual
UNION
select 'Selling Price <= 0' idvalue ,'Price_Pkg.Get_SUSP(Item_Id) <=  0' id from dual
UNION
select 'A CLASS BY PICKING ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_Picking = '
    ||''''||'A'||''''||') ' id from dual
UNION
select 'B CLASS BY PICKING ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_Picking = '
    ||''''||'B'||''''||') ' id from dual
UNION
select 'A CLASS BY QUANTITY ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_QUANTITY = '
    ||''''||'A'||''''||') ' id from dual
UNION
select 'B CLASS BY QUANTITY ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_QUANTITY = '
    ||''''||'B'||''''||') ' id from dual
UNION
select 'A CLASS BY VALUE ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_VALUE = '
    ||''''||'A'||''''||') ' id from dual
UNION
select 'B CLASS BY VALUE ' idvalue ,
'Item_Id in (Select x.Item_Id from Inv_Item_Locations x Where Location_ID = $LOCATIONID$ and x.class_code_VALUE = '
    ||''''||'B'||''''||') ' id from dual
UNION
select 'Name > 80 chars' idvalue ,'Length(Item_Name)>80' id from dual
UNION
select 'Has No Primary Barcode' idvalue ,
'Item_Id in (
  select Distinct x.Iim_Item_ID from Inv_Item_Barcodes x
  Minus
  Select Distinct y.Iim_Item_Id from Inv_Item_Barcodes y Where y. Primary_flag = ''Y'') ' id from dual
UNION
select 'Has Invalid Primary Barcode' idvalue ,
'Item_Id in (
  select  distinct x.Iim_Item_Id From Inv_Item_Barcodes x
Where ( Length(barcode) <> 13  ) and Primary_Flag = ''Y'' ) ' id from dual
UNION
select 'Negative or Zero Markup' idvalue ,
'Item_Id in (
  select Distinct x.Iim_Item_ID from Inv_Item_Prices x  where x.markup <= 0 or x.price_exltax <= 0) ' id from dual
",7436,ORATECHCANNON
PALLET_BOXES_V,"Select ""BOX_STATUS_DATE"",""BOX_STATUS"",""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""BOX_VOLUME"",""BOX_HEIGHT"",""BOX_WIDTH"",""BOX_LENGTH"",""BOX_WEIGHT"",""BOX_TAG"",""PC_ID"",""SOURCE_REF_ID2"",""SOURCE_REF_ID1"",""SOURCE_OBJECT_REF"",""GRN_ID"",""INVOICE_HEADER_ID"",""ORDER_HEADER_ID"",""NO_OF_ITENS"",""ACTIVE"",""BOX_DECRIPTION"",""BOX_TYPE"",""BOX_DATE"",""BOX_NUMBER"",""BOX_NAME"",""SL_NO"",""BOX_ID"",""PALLET_HEADER_ID"" from PALLET_BOXES",480,ORATECHCANNON
PALLET_HEADERSOURCE_V,"Select p.""RECORD_STATUS"",p.""UPDATE_SOURCE"",p.""DELETE_FLAG"",p.""BU_ID"",p.""CREATED_BY"",p.""CREATION_DATE"",p.""LAST_UPDATED_BY"",p.""LAST_UPDATE_DATE"",p.""PALLET_VOLUME"",p.""PALLET_HEIGHT"",p.""PALLET_WIDTH"",p.""PALLET_LENGTH"",p.""PALLET_WEIGHT"",p.""UNIT_DESC"",p.""NO_OF_UNITS"",p.""ATTRIBUTE4"",p.""ATTRIBUTE3"",p.""ATTRIBUTE2"",p.""ATTRIBUTE1"",p.""EXT_REF_ID3"",p.""EXT_REF_ID2"",p.""EXT_REF_ID1"",p.""SOURCE_OBJECT_REF"",p.""SOURCE_REF_ID2"",p.""SOURCE_REF_ID1"",p.""PC_ID"",p.""GRN_ID"",p.""INVOICE_HEADER_ID"",p.""ORDER_HEADER_ID"",p.""CURRENT_LOCATION_ID"",p.""CURRENT_SUB_LOCATION_ID"",p.""SUB_LOCATION_ID"",p.""LOCATION_ID"",p.""PALLET_HEADER_STATUS_DATE"",p.""PALLET_HEADER_STATUS"",p.""PALLET_AGE"",p.""ACTIVE"",p.""PALLET_DECRIPTION"",p.""PALLET_TAG"",p.""PALLET_DESTINATION"",p.""PALLET_SOURCE"",p.""PALLET_TYPE"",p.""PALLET_DATE"",p.""PALLET_NUMBER"",p.""PALLET_NAME"",p.""PALLET_HEADER_ID"",p.""SL_NO"",p.""DISPATCHED_ON"",p.""DISPATCH_ID"",pallet_Pkg.Get_CustomerName(p.Source_Object_Ref,p.Source_ref_Id1) Customer_Name,
       Mobile_Pkg.Add_HRef('Print Label',
Mobile_Pkg.BuildReportUrl('RWH_PALLETLABEL01','&P_SOURCEREFID1='||Source_Ref_Id1),'_blank') Print_Label_url
From  PALLET_HEADERS p",1124,ORATECHCANNON
PALLET_HEADERS_V,"Select ""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""PALLET_VOLUME"",""PALLET_HEIGHT"",""PALLET_WIDTH"",""PALLET_LENGTH"",""PALLET_WEIGHT"",""UNIT_DESC"",""NO_OF_UNITS"",""ATTRIBUTE4"",""ATTRIBUTE3"",""ATTRIBUTE2"",""ATTRIBUTE1"",""EXT_REF_ID3"",""EXT_REF_ID2"",""EXT_REF_ID1"",""SOURCE_OBJECT_REF"",""SOURCE_REF_ID2"",""SOURCE_REF_ID1"",""PC_ID"",""GRN_ID"",""INVOICE_HEADER_ID"",""ORDER_HEADER_ID"",""CURRENT_LOCATION_ID"",""CURRENT_SUB_LOCATION_ID"",""SUB_LOCATION_ID"",""LOCATION_ID"",""PALLET_HEADER_STATUS_DATE"",""PALLET_HEADER_STATUS"",""PALLET_AGE"",""ACTIVE"",""PALLET_DECRIPTION"",""PALLET_TAG"",""PALLET_DESTINATION"",""PALLET_SOURCE"",""PALLET_TYPE"",""PALLET_DATE"",""PALLET_NUMBER"",""PALLET_NAME"",""PALLET_HEADER_ID"",""SL_NO"",""DISPATCHED_ON"",""DISPATCH_ID"" from PALLET_HEADERS",792,ORATECHCANNON
PALLET_LINES_V,"Select ""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""PALLET_LINE_STATUS_DATE"",""SOURCE_REF_ID2"",""SOURCE_REF_ID1"",""SOURCE_OBJECT_REF"",""PALLET_LINE_STATUS"",""ITEM_NUMBER"",""QUANTITY"",""ITEM_DESCRIPTION"",""LOCATION_ID"",""SUB_LOCATION_ID"",""ITEM_ID"",""LINE_TYPE"",""SL_NO"",""PALLET_LINE_ID"",""BOX_ID"",""PALLET_HEADER_ID"",""QUANTITY_CASES"",""CASE_UNIT"" from PALLET_LINES",425,ORATECHCANNON
PALLET_TRANSACTIONS_V,"Select ""RECORD_STATUS"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""PALLET_TRANS_STATUS_DATE"",""PALLET_TRANS_STATUS"",""QUANTITY"",""ITEM_DESCRIPTION"",""ITEM_ID"",""TRANSACTION_TYPE"",""TRANSACTION_CATEGORY"",""SL_NO"",""TO_EXT_LOCATION"",""TO_SUB_LOCATION_ID"",""TO_LOCATION_ID"",""FROM_SUB_LOCATION_ID"",""FROM_LOCATION_ID"",""FROM_EXT_LOCATION"",""BOX_ID"",""PALLET_LINE_ID"",""PALLET_HEADER_ID"",""PALLET_TRANS_ID"" from PALLET_TRANSACTIONS",471,ORATECHCANNON
PICTURE_TYPES_V,"select 'BMP' IDValue , 'BMP' ID from Dual
union all
select 'JPG' IDValue , 'JPG' ID from Dual
union all
select 'GIF' IDValue , 'GIF' ID from Dual
union all
select 'TIFF' IDValue , 'TIFF' ID from Dual",199,ORATECHCANNON
PO_BUYERS_V,"Select ""UPDATE_SOURCE"",""RECORD_STATUS"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""CREATION_DATE"",""DELETE_FLAG"",""CREATED_BY"",""BU_ID"",""END_DATE"",""START_DATE"",""SUPERVISOR_ID"",""APPROVAL_LIMIT"",""BUYER_ID"",""PO_BUYER_ID"" from PO_BUYERS",223,ORATECHCANNON
PO_GRN_HEADERS_V,"Select ""BU_ID"",""ORIG_SYSTEM_REF"",""EXT_PO_REFERENCE"",""TRANS_CATEGORY"",""CURRENCY_CODE"",""UPDATE_STOCK"",""GRN_ID"",""SUP_SUPPLIER_ID"",""GRN_NUMBER"",""GRN_DATE"",""DELIVERY_NOTE_REF"",""DELIVERY_DATE"",""RECEIVED_DATE"",""NET_TOTAL"",""VAT_TOTAL"",""CARRIAGE_TOTAL"",""DISCOUNT_TOTAL"",""GROSS_TOTAL"",""TERMS1"",""TERMS2"",""LAST_UPDATED_BY"",""RECORD_STATUS"",""LAST_UPDATE_DATE"",""ATTRIBUTE1"",""ATTRIBUTE2"",""UPDATE_SOURCE"",""DELETE_FLAG"",""PO_HEADER_ID"",""GRN_STATUS"",""GRN_STATUS_DATE"",""CREATION_DATE"",""CREATED_BY"",""WEIGHT_TOTAL"",""VOLUME_TOTAL"",""CONTAINER_ID"",""CONTAINER_NAME"",""CONTAINERS_BY_WEIGHT"",""CONTAINERS_BY_VOLUME"",""SHIPTO_LOCATION_ID"",""BILLTO_LOCATION_ID"",""TOTAL_NET_WEIGHT"",""INGREDIENT_TOTAL"",""GRN_USER_ID"",""LANDING_COST_PERCENT"",""LANDING_COST_TOTAL"",""LANDING_COST4"",""LANDING_COST3"",""LANDING_COST2"",""LANDING_COST1"",""SUB_LOCATION_ID"",""UPDATE_BASE_COST"" from PO_GRN_HEADERS",843,ORATECHCANNON
PO_GRN_LINES_V,"Select ""DISCOUNT_PRICE"",""TAX_RATE"",""DELIVERY_NOTE_REF"",""DELIVERY_DATE"",""TAX_CODE_ID"",""RECEIVED_DATE"",""TAX_PRICE"",""RECORD_STATUS"",""LAST_UPDATE_DATE"",""LAST_UPDATED_BY"",""UPDATE_SOURCE"",""DELETE_FLAG"",""ITEM_ID"",""SL_NO"",""ITEM_NAME"",""GRN_LINE_DESC"",""GRN_LINE_NOTES"",""QTY_ORDERED_CASES"",""QTY_ORDERED_UNITS"",""QTY_RECEIVED_CASES"",""QTY_RECEIVED_UNITS"",""CASE_SIZE"",""SUP_PRODUCT_CODE"",""NET_INGREDIENT"",""QTY_INSTOCK"",""GRN_STATUS"",""CREATION_DATE"",""CREATED_BY"",""BU_ID"",""REASON_FOR_DIFFERENCE"",""QTY_REJECTED"",""REASON_FOR_REJECTION"",""QTY_DIFFERENCE"",""REJECTION_UPDATE_STOCK"",""REJECTION_SUB_LOCATION_ID"",""QTY_INVOICED_UNITS"",""GL_ACCOUNT_CODE"",""EXCHANGE_RATE"",""SUB_LOCATION_ID"",""QTY_GOODSIN"",""WEIGHT_TOTAL"",""VOLUME_TOTAL"",""INGREDIENT_TOTAL"",""QTY_RESERVED"",""UNIT_CP"",""CASE_CP"",""GROSS_UNIT_WEIGHT"",""UNIT_VOLUME"",""GRN_LINE_ID"",""LINE_TYPE"",""PO_HEADER_ID"",""QTY_DELIVERED_CASES"",""QTY_DELIVERED_UNITS"",""DELIVERED_QTY"",""PO_LINE_ID"",""PGH_GRN_ID"",""NET_PRICE"",""LANDING_UNIT_PRICE"",""LANDING_NET_PRICE"",""QTY_RESERVED_UNITS"",""LOCATION_ID"",""UNAPPROVED_SUB_LOCATION_ID"",""PALLET_ID"",""PALLET_NUMBER"",""QTY_DISTRIBUTED_UNITS"" from PO_GRN_LINES",1103,ORATECHCANNON
PO_HEADERS_V,"Select ""UPDATE_STOCK"",""TRANS_CATEGORY"",""CURRENCY_CODE"",""UPDATE_STOCK_ON_GRN"",""ORIG_SYSTEM_REF"",""NEEDBY_DATE"",""PROMISED_DATE"",""BILLTO_LOCATION_ID"",""PO_TYPE"",""PO_HEADER_ID"",""SUP_SUPPLIER_ID"",""NET_TOTAL"",""VAT_TOTAL"",""CARRIAGE_TOTAL"",""DISCOUNT_TOTAL"",""GROSS_TOTAL"",""TERMS1"",""TERMS2"",""LAST_UPDATED_BY"",""RECORD_STATUS"",""LAST_UPDATE_DATE"",""ATTRIBUTE1"",""ATTRIBUTE2"",""UPDATE_SOURCE"",""DELETE_FLAG"",""AGREEMENT_NUMBER"",""PO_DATE"",""BU_ID"",""ORDER_STATUS"",""ORDER_STATUS_DATE"",""CREATION_DATE"",""CREATED_BY"",""WEIGHT_TOTAL"",""VOLUME_TOTAL"",""CONTAINER_ID"",""CONTAINER_NAME"",""CONTAINERS_BY_WEIGHT"",""CONTAINERS_BY_VOLUME"",""TOTAL_NET_WEIGHT"",""INGREDIENT_TOTAL"",""PO_NUMBER"",""BUYER_ID"",""SHIPTO_LOCATION_ID"",""SALORDER_HEADER_ID"",""GL_ACCOUNT_ID"",""SHIPTO_CONTACT"",""SHIPTO_PHONE"",""SHIPTO_COUNTRY_CODE"",""SHIPTO_POST_CODE"",""SHIPTO_COUNTY"",""SHIPTO_CITY"",""SHIPTO_ADDRESS"",""CUSTOMER_ID"",""SUB_LOCATION_ID"",""REVISION_NUMBER"" from PO_HEADERS",901,ORATECHCANNON
PO_HEADERS_VA,"Select h.""UPDATE_STOCK"",h.""TRANS_CATEGORY"",h.""CURRENCY_CODE"",h.""UPDATE_STOCK_ON_GRN"",h.""ORIG_SYSTEM_REF"",h.""NEEDBY_DATE"",h.""PROMISED_DATE"",h.""BILLTO_LOCATION_ID"",h.""PO_TYPE"",h.""PO_HEADER_ID"",h.""SUP_SUPPLIER_ID"",h.""NET_TOTAL"",h.""VAT_TOTAL"",h.""CARRIAGE_TOTAL"",h.""DISCOUNT_TOTAL"",h.""GROSS_TOTAL"",h.""TERMS1"",h.""TERMS2"",h.""LAST_UPDATED_BY"",h.""RECORD_STATUS"",h.""LAST_UPDATE_DATE"",h.""ATTRIBUTE1"",h.""ATTRIBUTE2"",h.""UPDATE_SOURCE"",h.""DELETE_FLAG"",h.""AGREEMENT_NUMBER"",h.""PO_DATE"",h.""BU_ID"",h.""ORDER_STATUS"",h.""ORDER_STATUS_DATE"",h.""CREATION_DATE"",h.""CREATED_BY"",h.""WEIGHT_TOTAL"",h.""VOLUME_TOTAL"",h.""CONTAINER_ID"",h.""CONTAINER_NAME"",h.""CONTAINERS_BY_WEIGHT"",h.""CONTAINERS_BY_VOLUME"",h.""TOTAL_NET_WEIGHT"",h.""INGREDIENT_TOTAL"",h.""PO_NUMBER"",h.""BUYER_ID"",h.""SHIPTO_LOCATION_ID"",h.""SALORDER_HEADER_ID"",h.""GL_ACCOUNT_ID"",h.""SHIPTO_CONTACT"",h.""SHIPTO_PHONE"",h.""SHIPTO_COUNTRY_CODE"",h.""SHIPTO_POST_CODE"",h.""SHIPTO_COUNTY"",h.""SHIPTO_CITY"",h.""SHIPTO_ADDRESS"",h.""CUSTOMER_ID"",h.""SUB_LOCATION_ID"",h.""REVISION_NUMBER"",
       substr(Inv_Pkg.GetSupplierName(h.Sup_Supplier_Id),1,100) SupplierName,
       substr(Inv_Pkg.GetLocationName(h.billto_Location_Id),1,100) billto_LocationName,
       substr(Inv_Pkg.GetLocationName(h.shipto_Location_Id),1,100) Shipto_LocationName
from   po_Headers h",1269,ORATECHCANNON
